station,event1,event2,Δτl,Δτc,Δτr,Δτr2,ccl,ccc,ccr,Δτ,Δτp,cs,x1,x2,Δτ2,n1,n2
H11N3,2011-06-15T15:36:32.64,2020-04-11T23:29:33.66,"[1.1577673041849306, 1.2934863213670116]","[1.538798266418249, 1.5664956448702998]","[1.9188882752235041, 1.840140021468003]","[2.2980488926234734, 2.1041549199081278]","[0.4230528707047377, 0.5460171377752808]","[0.6740738292040551, 0.6161569942858041]","[0.6619326326032947, 0.486450531364186]",1.9188882752235041,2.210395566504349,3,-0.6715973000861,-0.02769737845205089,1.840140021468003,0.024630284754875165,0.009849087231962095
H11N3,2011-06-15T15:36:32.64,2020-10-26T22:42:41.05,"[-0.4414075266101664, -0.4345845678525422]","[-0.06095315594519045, -0.17002169845037854]","[0.3233691233480565, 0.3327619270888906]","[0.7578167594552806, 0.6019765126506416]","[0.5870957094152891, 0.4553997694570485]","[0.6295376077847162, 0.3614685279611576]","[0.38565451829653935, 0.3375603738172375]",-0.06095315594519045,0.016640531564048766,2,-0.07759368750923921,0.10906854250518809,-0.17002169845037854,0.019473347582155368,-0.00030054846298323973
H11N3,2011-06-15T15:36:32.64,2021-03-17T14:48:33.45,"[-1.50334808048588, -1.4150485666018306]","[-1.1196113314748437, -1.146046160994347]","[-0.737039949072156, -0.8859028472784433]","[-0.3625559854088226, -0.37289839329209773]","[0.3998923240034579, 0.37511646809892885]","[0.6061730408273274, 0.37863776239617575]","[0.5171763131219498, 0.2625307701613267]",-0.737039949072156,-0.36435766307167533,3,-0.7552536684031683,0.026434829519503378,-0.8859028472784433,0.02147791370546659,0.004719597984776391
H11N3,2011-06-20T20:26:22.74,2011-07-14T05:48:46.43,"[-2.2814255154114695, -2.2042234218155]","[-1.9134739721972782, -1.9245885471471533]","[-1.549086324254228, -1.6414251997869678]","[-0.9225447056755847, -1.0270229190473685]","[0.5568435949372188, 0.49723703113407036]","[0.6412588556775308, 0.6274096760122084]","[0.3630379112324816, 0.47953869652513603]",-1.9134739721972782,-1.8312742094365975,2,-0.08219976276068075,0.011114574949875111,-1.9245885471471533,-0.0411442347790314,0.0
H11N3,2011-06-20T22:26:38.85,2012-03-06T09:58:02.68,"[3.2687482201550964, 3.3344207174302776]","[3.628312609776605, 3.628740724896758]","[3.987255673559203, 3.92051969764274]","[4.342244543548027, 4.209585688431142]","[0.5440968567686776, 0.37656312689379773]","[0.6216714468873262, 0.59103246593948]","[0.5345211111844521, 0.48669895708947775]",3.2687482201550964,2.712472258706324,1,0.9158403510702811,-0.0004281151201528388,3.3344207174302776,0.03232462559503313,0.0
H11N3,2011-06-20T23:10:03.35,2012-06-05T17:39:26.9,"[-0.4787523664640338, -0.41514733126190195]","[-0.09154030399711408, -0.11617114826526385]","[0.30053976044228414, 0.18663340731218805]","[0.6820852508795028, 0.48073566779638727]","[0.4851640861577829, 0.42926201583488377]","[0.6906291933805304, 0.4307810250231039]","[0.5104768517024454, 0.30569360885916674]",-0.09154030399711408,-0.15469535993491035,2,0.06315505593779627,0.02463084426814978,-0.11617114826526385,-0.0011013502411819365,0.002694019617115531
H11N3,2011-06-20T23:10:03.35,2014-10-09T05:55:55.19,"[2.121760821038844, 2.1917060114241593]","[2.513258314352696, 2.5053050578077323]","[2.899511794956662, 2.8123277476835478]","[3.269068810320099, 3.1130889243038533]","[0.5888227602461622, 0.35814438860445014]","[0.7328488104700654, 0.41221126716421824]","[0.4743962590797216, 0.3812797504123781]",2.513258314352696,2.59747655584861,2,-0.08421824149591428,0.007953256544963594,2.5053050578077323,-0.008249733131723946,-0.002694019617115462
H11N3,2011-06-21T21:52:40.74,2015-02-02T21:19:03.33,"[-2.267079989285885, -2.2131970737588875]","[-1.8836652989740383, -1.8751568114359056]","[-1.4978917790618818, -1.5869104784052797]","[-1.1253941750924095, -1.3180267624861053]","[0.5318536883214732, 0.18170120507695497]","[0.7185488864402848, 0.3261598074929659]","[0.5616439202654497, 0.34219678041477053]",-1.4978917790618818,-0.8972499742074195,3,-0.9864153247666189,-0.008508487538132714,-1.5869104784052797,-0.01436016363938819,1.9024104594533853e-5
H11N3,2011-06-21T21:52:40.74,2018-07-14T09:13:51.33,"[-1.6107803008791102, -1.4668532791290512]","[-1.2279081982468334, -1.1906265602176138]","[-0.8461978237966461, -0.9054534527557392]","[-0.46741330543906207, -0.608403505892533]","[0.541975860623197, 0.5367994083733708]","[0.8300488889414447, 0.7033876086862236]","[0.786224070218394, 0.5639233186418738]",-0.8461978237966461,-0.6405056886050324,3,-0.587402509641801,-0.03728163802921958,-0.9054534527557392,0.022451492050325816,-1.902410459531101e-5
H11N3,2011-06-22T10:16:01.56,2012-05-01T22:07:48.82,"[-0.6721171155172063, -0.5792464298098468]","[-0.28986812640000925, -0.29886952003170353]","[0.09278592890952557, -0.022758942612840363]","[0.4672425572357972, 0.507833300200344]","[0.5332509688026995, 0.3872092282529129]","[0.8010830687181536, 0.4477359405461941]","[0.6543938660948381, 0.3740555024034053]",-0.28986812640000925,-0.2590447751006173,2,-0.030823351299391955,0.009001393631694277,-0.29886952003170353,-0.009339672449501235,1.1102230246251565e-16
H11N3,2011-06-23T02:44:00.4,2011-08-13T05:15:06.59,"[0.39812278078492674, 0.4503737436817628]","[0.7725111434550008, 0.7656268155623039]","[1.1554777884651874, 1.0638540187183372]","[1.5326879331843222, 1.3530070033900343]","[0.41854431928996494, 0.3554595109539982]","[0.6423790107236119, 0.42430852238868694]","[0.5615711814029741, 0.3728009646168184]",0.7725111434550008,0.4713441041874671,2,0.30116703926753374,0.006884327892696884,0.7656268155623039,-0.03718198426954045,0.0
H11N3,2011-06-24T01:21:44.96,2011-07-31T08:28:53.47,"[0.38208340310888966, 0.5104922119065001]","[0.7655036773791996, 0.791536806843342]","[1.1415652632648279, 1.078702584223305]","[1.514997549379315, 1.3767453375436878]","[0.4292020208725571, 0.6242204377247869]","[0.6665232187609748, 0.6847196630471016]","[0.6278047529067857, 0.5176609943959608]",0.7655036773791996,0.43902764691629526,2,0.3264760304629043,-0.02603312946414249,0.791536806843342,0.01890081802956789,0.0006146440049451529
H11N3,2011-06-24T01:21:44.96,2012-06-20T18:40:33.75,"[0.0729397831919988, 0.15137339163156435]","[0.4514475724581702, 0.4325045277777377]","[0.8270271545043496, 0.7188753859635738]","[1.2012362703650883, 0.9978775076474594]","[0.586506116168209, 0.6838140541788054]","[0.7144767769803797, 0.6086388779869442]","[0.5672969801422398, 0.40947405944272197]",0.4514475724581702,0.48897448368523455,2,-0.03752691122706436,0.018943044680432508,0.4325045277777377,0.003920694450080586,-0.0006146440049450974
H11N3,2011-06-24T23:52:15.7,2011-09-13T13:04:26.6,"[0.41775955209693977, 0.4990363511541142]","[0.8084098655382616, 0.7880985835459032]","[1.1995490498246408, 1.075311499665354]","[1.6153332702972163, 1.4892661334325459]","[0.6295771220529917, 0.27627551172232245]","[0.6720414839332369, 0.42366218671092226]","[0.45015073086652074, 0.2867869334447383]",0.41775955209693977,0.09867168115356596,1,0.7097381843846956,0.02031128199235832,0.4990363511541142,0.0039313919622538385,0.001523355977483043
H11N3,2011-06-24T23:52:15.7,2011-11-22T22:35:45.03,"[1.7265799227118637, 1.8319604899256168]","[2.12504119595905, 2.148566718507983]","[2.51839304420994, 2.4395893414267475]","[2.920555686825173, 2.883325026525816]","[0.5536076564344791, 0.18945492965639868]","[0.7742219133508151, 0.34748661124973357]","[0.6794872907486608, 0.3069697809215037]",2.12504119595905,1.9490417226141656,2,0.1759994733448842,-0.023525522548933253,2.148566718507983,-0.012342002490579596,-0.009638165594914039
H11N3,2011-06-24T23:52:15.7,2013-02-12T19:12:21.53,"[-0.44236759280316945, -0.3473094265500906]","[-0.05403054038700969, -0.05774153110666375]","[0.34089918601401775, 0.23407669196871964]","[0.8005871355359276, 0.8631411987636789]","[0.5408539971940496, 0.4685064368231451]","[0.6843514067582337, 0.6914135348738178]","[0.46509138936436367, 0.5778841788693413]",-0.05403054038700969,-0.1764905688311968,2,0.1224600284441871,0.003710990719654063,-0.05774153110666375,0.0018370107212888273,0.008114809617430524
H11N3,2011-06-27T05:47:49.4,2011-08-31T10:20:37.5,"[0.5115146186069415, 0.5946917355191783]","[0.9034372045328432, 0.8683829795662851]","[1.2987866680860476, 1.140038865778996]","[1.7000652152832614, 1.66103641669351]","[0.6604220341387204, 0.39682347344006386]","[0.6970944380668717, 0.5708932476643493]","[0.4741300236476046, 0.4595477694619731]",0.5115146186069415,0.1118111606023609,1,0.7916260439304823,0.03505422496655808,0.5946917355191783,0.00022509328445774468,0.0
H11N3,2011-06-27T10:29:15.56,2011-06-27T20:49:24.61,"[4.776728276713337, 4.885360805461661]","[5.1645234172759755, 5.170535861522861]","[5.552354103192105, 5.456619724702085]","[6.158664774627965, 6.246035538394752]","[0.3576936492157226, 0.551991713456021]","[0.6303393123714159, 0.6875212532295921]","[0.4451607497982925, 0.5423784739370066]",5.1645234172759755,5.14723125691156,2,0.017292160364415388,-0.006012444246885629,5.170535861522861,0.003923683988642068,0.0
H11N3,2011-06-28T08:11:07.59,2011-06-29T15:59:38.9,"[-1.4694802624759475, -1.3803898350986008]","[-1.1041683975267227, -1.0960085894459322]","[-0.7413128530930688, -0.8135537044274972]","[-0.10805320310090771, -0.1274622959254583]","[0.4855756195242133, 0.40045175190586807]","[0.6776756962055105, 0.5593635969158584]","[0.4512839444300544, 0.4642023226154314]",-1.1041683975267227,-1.1449626787647402,2,0.04079428123801754,-0.008159808080790532,-1.0960085894459322,0.01439924207970833,0.0
H11N3,2011-06-28T20:13:32.68,2011-08-02T17:16:57.44,"[0.7297596462412459, 0.7612313418782665]","[1.1170976792522305, 1.0335362569206057]","[1.5070773040165604, 1.3016357462223036]","[1.8813697229180801, 1.836811803003498]","[0.7239247576466215, 0.8087027563650712]","[0.7493201618067102, 0.7437123601026087]","[0.4487136038426484, 0.49039008413016383]",0.7297596462412459,0.3207752289547915,1,0.796322450297439,0.08356142233162478,0.7612313418782665,0.0006922400846698373,0.005384833575473702
H11N3,2011-06-28T20:13:32.68,2011-11-19T07:16:59.88,"[-0.4971193308913557, -0.3980501393358028]","[-0.11572586185979175, -0.11715681006773536]","[0.2688062873604585, 0.16145890473662552]","[0.6417521089620633, 0.43973578892129506]","[0.44655982230796826, 0.5064781582565141]","[0.7186189089069316, 0.6374262298225365]","[0.5537084751354744, 0.530390686409239]",-0.11572586185979175,-0.3392369998900038,2,0.22351113803021203,0.001430948207943608,-0.11715681006773536,0.003491741414271013,0.005045309689094571
H11N3,2011-06-28T20:13:32.68,2014-06-25T09:07:37.95,"[-0.2753293292607613, -0.1942385052726855]","[0.1103541545575462, 0.08381842472507045]","[0.49958979987064317, 0.3607485185758293]","[0.8951072693041856, 0.6360578870940135]","[0.6483616489123795, 0.6790167896030275]","[0.8953455309973473, 0.7461378919370513]","[0.654777754396549, 0.5441097681822129]",0.1103541545575462,0.1458595556885104,2,-0.03550540113096419,0.02653572983247575,0.08381842472507045,-0.0032917780344630526,0.003865035560513097
H11N3,2011-06-28T20:13:32.68,2015-04-08T09:10:01.8,"[-2.309089361039885, -2.2075513106001274]","[-1.921694782497132, -1.9328736796303745]","[-1.5362910324487768, -1.6627412778371546]","[-1.1763072598173625, -1.1401465007764455]","[0.4633725332737405, 0.5096734350031048]","[0.6547985136342929, 0.5535695949047871]","[0.5051651768961265, 0.40525921501798734]",-1.5362910324487768,-0.9996735578915396,3,-0.9220212246055924,0.011178897133242494,-1.6627412778371546,-0.020429593015772962,-0.01415595285275928
H11N3,2011-06-28T20:13:32.68,2018-08-12T23:26:20.36,"[-0.2870105158911444, -0.19239397376231276]","[0.1038150080827251, 0.08499107662454683]","[0.49842517772797823, 0.3594846888065622]","[0.9069211974760222, 0.9013784973206681]","[0.5735950179296306, 0.4902136814878714]","[0.8383574908669021, 0.539394252957388]","[0.7165521982775176, 0.35697751142918666]",0.49842517772797823,1.004347732550468,3,-0.9005327244677428,0.018823931458178275,0.3594846888065622,-0.006916623435273772,-0.00013922597232185474
H11N3,2011-06-29T03:58:36.09,2011-07-24T11:02:51.32,"[0.050167514253126155, 0.1674083582703798]","[0.4316118697534938, 0.4429766504514975]","[0.8120895437914439, 0.7240692130660177]","[1.1873984268758369, 1.1193973711407053]","[0.5149966450044129, 0.5006773886852616]","[0.7185394088739551, 0.5213169878069221]","[0.672593794870829, 0.2835922406245384]",0.4316118697534938,0.28533720875084206,2,0.14627466100265174,-0.011364780698003674,0.4429766504514975,-0.052321305956830544,0.002057735941817851
H11N3,2011-06-29T03:58:36.09,2011-07-29T23:44:11.56,"[-0.49315640677533623, -0.39979961315196094]","[-0.11449407202454127, -0.10322817670885834]","[0.26401560074268016, 0.1887337943350794]","[0.634202146542772, 0.4725237263045673]","[0.6905407349093798, 0.41094714754805184]","[0.8809535013706054, 0.5787515172913245]","[0.7586954115413572, 0.48454500853919275]",-0.11449407202454127,-0.2934326852667312,2,0.17893861324218996,-0.011265895315682936,-0.10322817670885834,-0.05534773273771111,-0.002331750126232615
H11N3,2011-06-29T03:58:36.09,2011-08-29T21:32:23.76,"[0.46789236957158326, 0.48424375506573514]","[0.8438631474233614, 0.7649507626478596]","[1.2170478881703783, 1.043488630678827]","[1.5744921337795283, 1.650257303595495]","[0.6761007859215795, 0.6314101520375851]","[0.692761404704683, 0.4822691982136814]","[0.47744556847911446, 0.2021422505715129]",0.46789236957158326,0.029788174984349866,1,0.8140749724390116,0.07891238477550189,0.48424375506573514,-0.02884499849306371,-0.0010113294189706967
H11N3,2011-06-29T03:58:36.09,2011-09-23T05:41:08.56,"[-0.4661561489550766, -0.3256933688018029]","[-0.08377928233046078, -0.04530668227734953]","[0.29524301325284685, 0.23947473527502003]","[0.6582614661023068, 0.521774253193791]","[0.5071358186750938, 0.18850998885138537]","[0.6468711090183535, 0.38213359231983496]","[0.5599799681440242, 0.35255900067020085]",-0.08377928233046078,-0.21443900926418114,2,0.13065972693372035,-0.03847260005311125,-0.04530668227734953,-0.01742714413617101,0.0011764318720378086
H11N3,2011-06-29T03:58:36.09,2012-04-13T07:40:00.05,"[-0.11579414199012227, -0.04628823938295656]","[0.26705083085627457, 0.2518179588911099]","[0.6425404775168764, 0.5668596651765294]","[0.9970692129939948, 0.8988232195409468]","[0.6888426353984581, 0.419313958289175]","[0.7021600090553277, 0.4462206617811288]","[0.4629491778056973, 0.30011071119376]",-0.11579414199012227,-0.47149292430653894,1,0.7385437551628136,0.015232871965164652,-0.04628823938295656,-0.02140713507285813,-0.0007445114216438758
H11N3,2011-06-29T03:58:36.09,2013-02-23T07:41:15.68,"[-0.1432751289835977, -0.10185479053633795]","[0.2364404424443423, 0.2062814992841619]","[0.6101462407007265, 0.5339044160871721]","[0.9667013511289234, 0.8445345254140625]","[0.7718815379017279, 0.5032357646195834]","[0.7829853457419043, 0.4196416215922223]","[0.5442795241029547, 0.28658410472169915]",-0.1432751289835977,-0.45245435553516533,1,0.6888947979795077,0.030158943160180418,-0.10185479053633795,-0.031623225772235614,0.003801973658198038
H11N3,2011-07-03T21:47:23.04,2011-12-01T13:53:36.95,"[0.37560699747852466, 0.40350186474601324]","[0.7457230122367732, 0.6843149626094879]","[1.1208880905497516, 0.9637212196675085]","[1.5088583295691211, 1.2388734460072504]","[0.6362032363578085, 0.7267716587496981]","[0.6753075017695354, 0.634779077038875]","[0.5342648316390739, 0.3496320759592122]",0.37560699747852466,0.10391605278184018,1,0.6418069594549329,0.0614080496272853,0.40350186474601324,0.008728865724719315,-0.0042477299442358896
H11N3,2011-07-03T21:47:23.04,2012-06-17T16:20:16.06,"[-0.15647198352812597, -0.04482867981860612]","[0.21434736905708335, 0.24296075399673733]","[0.5823402251045505, 0.5303420254144173]","[0.9549634352441473, 0.8193417215285366]","[0.6462303464128989, 0.43480025864953137]","[0.7824136934176436, 0.6814061656420586]","[0.6910562989020003, 0.6868645776269322]",0.21434736905708335,0.12654591390960487,2,0.08780145514747847,-0.028613384939653985,0.24296075399673733,0.031515626700908905,0.002578410375189938
H11N3,2011-07-03T21:47:23.04,2016-09-02T20:54:03.52,"[-0.3698023877296583, -0.3348296276431281]","[-0.006133893101791856, -0.04774562087701636]","[0.3651100266712661, 0.2466295766088705]","[0.7602630078893858, 0.5639676444374357]","[0.6569696075034299, 0.6381321070096544]","[0.6926171121937059, 0.5994996996027084]","[0.49613437000378924, 0.381063421235662]",-0.006133893101791856,0.193546459210837,2,-0.19968035231262884,0.041611727775224504,-0.04774562087701636,0.03051058506608329,0.004092850167289577
H11N3,2011-07-03T21:47:23.04,2018-09-26T23:18:45.43,"[-1.7739527076812103, -1.6995306363511968]","[-1.3987734931061417, -1.4068491752141372]","[-1.0208735942163472, -1.1205768303564334]","[-0.6349732314177405, -0.842454412233296]","[0.5133536592594773, 0.2907338610229085]","[0.648204347857855, 0.3760825781300485]","[0.5900526866860466, 0.32749996795449404]",-1.3987734931061417,-1.1272635179326342,2,-0.2715099751735075,0.008075682107995474,-1.4068491752141372,0.01404518542570865,0.0005527734769563697
H11N3,2011-07-03T21:47:23.04,2020-03-13T15:27:02.71,"[0.07899167935297556, 0.153941880486945]","[0.4513026350729396, 0.4478063208924872]","[0.8268358359933561, 0.7340752322421493]","[1.215361414623579, 1.318100474931162]","[0.6034629869799043, 0.2858505889996258]","[0.6304806434398001, 0.4811625366517241]","[0.5110137023751529, 0.4945036661300467]",0.4513026350729396,0.7112911605488725,2,-0.25998852547593293,0.003496314180452431,0.4478063208924872,0.027055831045889878,0.0015374318417136212
H11N3,2011-07-04T13:08:07.9,2017-03-02T03:22:10.99,"[-1.299171928940609, -1.2173989173914963]","[-0.9270299522271117, -0.9086018419494669]","[-0.5576368033104971, -0.6253183151515794]","[-0.19446765573710229, -0.1533518800197137]","[0.5509427963312128, 0.18161835805866822]","[0.6448621597290898, 0.3936511933067079]","[0.5808785943601182, 0.34273851461250254]",-0.5576368033104971,-0.028023034572551096,3,-0.8990069176545606,-0.018428110277644794,-0.6253183151515794,-0.012655233739648608,0.0
